Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
2025-01-01 00:01:43,0x287,8,0x00,0x00,0x65,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:44,0x287,8,0x00,0x00,0x6C,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:45,0x287,8,0x00,0x00,0x73,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:46,0x287,8,0x00,0x00,0x7B,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:47,0x287,8,0x00,0x00,0x83,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:48,0x287,8,0x00,0x00,0x8B,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:49,0x287,8,0x00,0x00,0x94,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:50,0x287,8,0x00,0x00,0x9D,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:51,0x287,8,0x00,0x00,0xA6,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:52,0x287,8,0x00,0x00,0xAF,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:53,0x287,8,0x00,0x00,0xB9,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:54,0x287,8,0x00,0x00,0xC3,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:55,0x287,8,0x00,0x00,0xCD,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:56,0x287,8,0x00,0x00,0xD7,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:57,0x287,8,0x00,0x00,0xE1,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:58,0x287,8,0x00,0x00,0xEC,0xFF,0x00,0x00,0x00,0x00
2025-01-01 00:01:59,0x287,8,0x00,0x00,0xF6,0xFF,0x00,0x00,0x00,0x00
